ds,yhat,yhat_lower,yhat_upper
2020-03-26,71.20185431925532,59.57836078888522,81.64733451141309
2020-03-27,72.54336312663844,61.03425559231549,83.91177398502688
2020-03-28,70.80572565525995,59.13813032841379,82.21878551492763
2020-03-29,72.83862851640941,62.03360276406563,83.49940230672176
2020-03-30,71.0593446415207,60.535226300266196,82.62181572929042
2020-03-31,72.0113741495359,61.206587766074286,83.10017445530276
2020-04-01,72.05672596483615,61.89697967614117,82.28205357593403
2020-04-02,69.7586766034654,58.36461800879028,79.86194893007374
2020-04-03,71.40510210194826,59.56659407885585,82.77443751808892
2020-04-04,69.98071280009982,58.13902083164095,80.64755163512692
2020-04-05,72.32574788441282,61.76665007965256,83.8679944694083
2020-04-06,70.84850553709295,60.27582612749105,81.74308866577667
2020-04-07,72.08418090101871,61.73373831218356,83.52184562157754
2020-04-08,72.38732169367756,61.11826457656048,83.63112957730758
2020-04-09,70.31473428835763,59.14900519662569,81.22631532811423
2020-04-10,72.14893342989888,61.26274901117362,82.81704755509747
2020-04-11,70.87046333320869,59.56463161099408,81.90741893836343
2020-04-12,73.31664599063878,62.527764862075955,83.97717449828178
2020-04-13,71.89413226507632,60.58116038283703,83.21812699888878
2020-04-14,73.13772872610743,62.465153719771024,84.28997446452294
2020-04-15,73.40281140950977,63.375828124138124,84.45434376724299
2020-04-16,71.24816157440065,60.695186256995854,82.11884052085345
2020-04-17,72.95931948389568,62.42931312034347,83.63078565202841
2020-04-18,71.52078739467773,60.271133230838586,82.09030345483272
2020-04-19,73.7746414647753,63.23604508578544,84.32313901533489
2020-04-20,72.13293243923926,61.683339336099706,84.12775103844183
2020-04-21,73.13635240395575,62.22245204867724,84.00429798316085
2020-04-22,73.14648341460283,62.243756061063664,84.02416070411638
2020-04-23,70.72846749689273,60.34580569077945,82.18486771790579
2020-04-24,72.17419836277897,60.880182595779196,83.54288623543952
2020-04-25,70.47437005695907,59.78949288528993,81.49384181516102
2020-04-26,72.47694589119412,61.83353581328955,83.03934135698266
2020-04-27,70.59943070729861,59.18524551475224,81.21074637231585
2020-04-28,71.38742640213269,59.93755907036213,81.55291872274208
2020-04-29,71.20678857447707,60.86505714792448,81.34965914479469
2020-04-30,68.62622521830744,58.21481657504379,79.97259477453457
2020-05-01,69.94043859744802,58.63100681706702,81.03328186600616
2020-05-02,68.14214567186283,57.11141813224243,79.00076242255638
2020-05-03,70.08053997919657,59.033985822403174,81.13073294466578
2020-05-04,68.17357698791767,56.94601817128931,78.79732254489878
2020-05-05,68.96656131721721,58.43564205684752,80.45835699243725
2020-05-06,68.82435170880197,57.31498869986231,79.8807231584289
2020-05-07,66.31402228256022,54.685460906222765,77.78854808588295
2020-05-08,67.72807867382613,56.94913316197318,78.74095536344177
2020-05-09,66.05656152428563,55.43419757102922,75.97908985969553
2020-05-10,68.14559737497336,57.47656238180362,80.01739811080671
2020-05-11,66.40977607423697,55.92341605173298,77.91098937597948
2020-05-12,67.39083029524686,56.38706851523664,78.17652843565453
2020-05-13,67.44993041663147,56.040540225696546,77.91369485451487
2020-05-14,65.15043097143098,53.623005492726925,75.86725737656077
2020-05-15,66.78116511696761,55.05344460443201,77.45008224759202
2020-05-16,65.32861799471881,54.18812518801466,76.23852956716324
2020-05-17,67.63553769325495,56.81177643242966,78.85142253107004
2020-05-18,66.11336206696134,55.52400754810674,77.22269379650197
2020-05-19,67.30093656386344,56.26419861248763,78.91093441750797
2020-05-20,67.55683629413097,56.772051075848836,78.59350462613051
2020-05-21,65.44212891853068,55.2123835761782,76.3625759039219
2020-05-22,67.24367554414755,56.54684973555675,78.34058620425628
2020-05-23,65.94630154418236,55.57367596333568,76.8359249003086
2020-05-24,68.39139731972215,57.48935752346345,78.75479930179559
2020-05-25,66.9893287533848,55.79602838048051,77.25737954089898
2020-05-26,68.27813413017016,56.7386535004792,79.20046127608231
2020-05-27,68.61582243203803,58.135988151091865,79.49001784199629
2020-05-28,66.56311124354959,56.02707284190944,77.93363505953509
2020-05-29,68.40670302194715,57.74212727225317,79.65635698357036
2020-05-30,67.13143310606645,55.63710998462429,77.82840264858332
2020-05-31,69.57885063809988,58.61934318389369,80.11894797846792
2020-06-01,68.15961318547262,57.16060479239162,78.27902398404859
2020-06-02,69.41217249217006,57.689905115306466,80.06988012499157
2020-06-03,69.69506665091902,58.13148119187572,80.40211798235643
2020-06-04,67.56965699152548,57.47340008522522,78.65443403081791
2020-06-05,69.3234081859713,58.10540266864502,80.02584767223705
2020-06-06,67.94204434911371,57.47779946647702,77.7368678088091
2020-06-07,70.26814153487388,59.07675717140581,81.70996384271564
2020-06-08,68.71353627195134,57.53039808988324,80.00455194869329
2020-06-09,69.81802633183209,58.861934958370924,80.42220492922966
2020-06-10,69.94167760913017,58.93997038687322,80.96257966461735
2020-06-11,67.64757393051973,56.24470816529806,78.5773503784536
2020-06-12,69.2251068042488,58.12818619797704,79.62216671118787
2020-06-13,67.662136457971,56.87558759328802,79.03359403823391
2020-06-14,69.80358325536814,58.91106436855714,80.79057747325686
2020-06-15,68.06382801048821,57.41928554522136,79.00262988509269
2020-06-16,68.98539650702796,58.03383300959166,79.35860626320299
2020-06-17,68.93124150470953,58.695374985690115,80.39904180650524
2020-06-18,66.46745877708811,55.83435466206519,78.06173644540327
2020-06-19,67.88653427334053,56.621263059174304,78.61849827654352
2020-06-20,66.1794541997903,55.01136654951805,77.1160429081693
2020-06-21,68.19423793044362,57.0106695344172,79.25017327769434
2020-06-22,66.34827342530122,54.98730971797825,75.71235147891
2020-06-23,67.18693199239813,56.06996295145837,77.84704823155361
2020-06-24,67.07577744608113,56.38724944436659,78.44163016980644
2020-06-25,64.58320825689131,53.45279029706829,75.15735558316891
2020-06-26,66.00363200426268,54.93005631705959,76.69640106659264
2020-06-27,64.3295062625546,54.12787157784007,76.06919071283869
2020-06-28,66.4098082017935,54.94404318960572,77.01936382438822
2020-06-29,64.66231492969463,54.2903314580628,75.82809871350905
2020-06-30,65.63217360161643,54.367232502844935,76.31465523605446
2020-07-01,65.68407839436338,54.124348493571084,76.3261126708871
2020-07-02,63.38489467205697,52.15397479101657,74.51056975844415
2020-07-03,65.02683106224977,54.860648305286546,75.95248114971398
2020-07-04,63.599494576354395,52.61404802270255,74.2524970032374
2020-07-05,65.94839161070976,55.710426474070886,76.60813458041999
2020-07-06,64.48725692433351,53.49949385411449,75.99051975333838
2020-07-07,65.75668918301541,55.12874310377067,76.45720920778764
2020-07-08,66.11640921622961,55.30112225887476,77.26043303421979
2020-07-09,64.12797986180541,52.79328117468174,75.62228826315692
2020-07-10,66.0780861856646,54.70365032174206,76.62197515201811
2020-07-11,64.95070884300796,53.7966408387701,76.03128786419295
2020-07-12,67.58575066754848,56.40093891592294,79.0843439023886
2020-07-13,66.39149552269609,55.730197152906136,77.55745588042039
2020-07-14,67.90337470905133,56.38310801582674,79.72781395783258
2020-07-15,68.47635363562587,56.99750692790885,79.55503456276517
2020-07-16,66.6677741419827,55.1160001519942,78.09413260468266
2020-07-17,68.76074782447625,58.70998288419647,79.83110804978979
2020-07-18,67.73642984799828,56.9695948564004,78.8407949602042
2020-07-19,70.43273029803754,59.64274961529464,81.25037206628603
2020-07-20,69.2568394179137,58.40248485388484,80.91416686458628
2020-07-21,70.74403976675892,59.20323913686388,81.70565916671477
2020-07-22,71.25011625060647,60.01311549299229,81.79792642686458
2020-07-23,69.33419822654474,58.52581695057651,79.16270023008425
2020-07-24,71.28212845571218,60.65160322359773,82.78809098434812
2020-07-25,70.07868845572847,58.54656985412422,80.60076071321491
2020-07-26,72.56623802837458,62.349281179527374,83.01100802304333
2020-07-27,71.15714667787923,60.6130117686308,82.70835965966269
2020-07-28,72.39249194819314,60.74859256056719,82.94148860974052
2020-07-29,72.63433820416225,61.66642485539063,84.09758137920302
2020-07-30,70.44843314651779,59.47416123129714,80.82450041307814
2020-07-31,72.12742036983828,60.51430222018498,83.48840486488658
2020-08-01,70.66290139720847,59.75411872117717,81.77954422238528
2020-08-02,72.90390910164001,62.430525712123405,84.76821251026185
2020-08-03,71.26917450283405,60.13549109001511,82.18110790416907
2020-08-04,72.30566626488316,60.878672058295315,83.25996349449699
2020-08-05,72.38072062262752,61.21498848459025,82.97158388357434
2020-08-06,70.06460301886939,59.421622326651246,80.90890619452881
2020-08-07,71.65360342957028,60.401991771597906,83.06002868959919
2020-08-08,70.14200205233654,58.54490319611922,80.32757711694444
2020-08-09,72.38046998480291,61.091282826694396,83.28602703370703
2020-08-10,70.7882889996426,59.51048026751826,81.95741750832615
2020-08-11,71.91187119089517,60.92391023523875,82.36773009213924
2020-08-12,72.11689695696657,60.50095466922775,82.73037453884346
2020-08-13,69.970912600935,59.03944108495674,80.4832879093601
2020-08-14,71.76648877796467,60.5170116119649,82.19790323989093
2020-08-15,70.49327498655485,60.05419913918377,81.7651007063231
2020-08-16,72.99651255755548,61.344807923667034,84.17720485343074
2020-08-17,71.68938743101656,60.041019164305396,82.22590127866128
2020-08-18,73.11170011272065,61.80809189527476,83.07395519691376
2020-08-19,73.62216741322597,62.04796963591276,84.41962527682765
2020-08-20,71.78119301169646,60.60577387329802,83.41320281809624
2020-08-21,73.87420357471493,62.939453424466436,85.04816353283701
2020-08-22,72.88388098710541,61.826311974214505,84.56681257009681
2020-08-23,75.64884849686634,65.06633961872599,87.51506094860663
2020-08-24,74.57618752599053,63.03158832648242,85.86006571062342
2020-08-25,76.20025824065777,65.33260175024155,87.26502694036141
2020-08-26,76.8751345422037,65.11990163789493,88.13317011609693
2020-08-27,75.15748704670958,64.25872175430383,85.74760486950953
2020-08-28,77.33000787053702,66.71768664564634,88.7485419777267
2020-08-29,76.37370550963614,65.75280827755154,87.44697081639993
2020-08-30,79.12662605032293,67.82150132649276,90.31745133178958
2020-08-31,77.99637664779196,67.11330729023838,88.6137838505377
2020-09-01,79.51892432042368,68.92078731017278,90.2767634761057
2020-09-02,80.05098144732779,68.90842055145048,90.76241455056719
2020-09-03,78.1528130115877,67.61596136374247,89.3806054698009
2020-09-04,80.11156158996462,69.55041240690275,91.69480919619285
2020-09-05,78.91342120435837,67.85830647397212,89.63017644186073
2020-09-06,81.40221966571335,70.05336909275127,92.31407750574462
2020-09-07,79.99178920840521,68.19141129729796,91.08026273722855
2020-09-08,81.22460268448872,70.42532009930275,91.4005206748953
2020-09-09,81.46399116699625,70.80658546787544,92.71695849677663
2020-09-10,79.27678258153611,68.18423378288036,90.83026460134096
2020-09-11,80.95646192924242,71.00864525002214,91.17243795002783
2020-09-12,79.4951886372718,68.86017613671817,91.10125350317416
2020-09-13,81.74223482273486,70.21432079397323,92.66982221013207
2020-09-14,80.11622804227162,69.32352483113308,90.93504556263997
2020-09-15,81.16367908559366,70.44729548846499,93.26097679071015
2020-09-16,81.25111337555263,70.51641318943228,93.01781274843614
2020-09-17,78.94764765898935,68.54476918466375,89.25547874172601
2020-09-18,80.54811391291805,69.39120652411034,92.20080089052718
2020-09-19,79.0450666275795,68.18560247136746,89.66551038082024
2020-09-20,81.28723712751481,70.1094645470116,91.70801267978666
2020-09-21,79.6918176382712,68.32086200248732,90.53178780331513
2020-09-22,80.80305408265724,69.70815040591349,90.85680278493331
2020-09-23,80.98446393579532,69.53418424495872,92.24316792357003
2020-09-24,78.80151800094235,67.99084277403516,90.09974957222693
2020-09-25,80.5448847062961,70.25366762386706,91.20688400262222
2020-09-26,79.20256935748664,68.82593465699405,89.64500377252632
2020-09-27,81.61850799147696,71.06898239857192,93.09774595027763
2020-09-28,80.20499435352662,69.39792948522187,91.29326483288148
2020-09-29,81.50141474991483,70.8068467929633,91.96814967151484
2020-09-30,81.8666029537533,70.66879014298817,92.52679927280153
2020-10-01,79.86165007520117,68.07549482022691,90.66733101810405
2020-10-02,81.7732643616988,70.50954833211699,92.89099741701932
2020-10-03,80.5860101507214,69.75108709166547,91.41150693518941
2020-10-04,83.14098292170036,72.4596799460616,94.32381728554414
2020-10-05,81.84829686056102,71.29065135407299,92.9419216066947
2020-10-06,83.24585822949325,72.46765166253513,94.16187954968458
2020-10-07,83.69173594717157,72.71140420331808,95.2150940064345
2020-10-08,81.74696422315782,71.55931945936823,92.85663469714999
2020-10-09,83.69887284688812,73.02190034895543,94.54725309633956
2020-10-10,82.53327566579145,71.42623043697647,93.9180772220683
2020-10-11,85.0930761434267,74.55353096651933,95.09973760741948
2020-10-12,83.79066892449937,72.30789368990176,93.83610323850515
2020-10-13,85.16661370058492,74.21683814552857,96.15583169722956
2020-10-14,85.58189617559712,74.66924339280095,95.68775516350438
2020-10-15,83.60061465467291,72.49825466892958,94.45447577612215
2020-10-16,85.51319170734232,74.10607897248767,96.57030397505999
2020-10-17,84.30844534007723,73.27029366318851,95.62144789740147
2020-10-18,86.83208239979312,75.54737320901238,97.74480800245998
2020-10-19,85.49899677498047,74.86214980578079,97.14142006280062
2020-10-20,86.85185202651927,76.22044234617336,97.08780066364277
2020-10-21,87.25326617903134,76.52246890909434,98.07217691016936
2020-10-22,85.26843963218909,73.42427747317244,95.85312069407105
2020-10-23,87.18832750628965,76.53598385219361,97.77480477022016
2020-10-24,86.00169209198569,75.13966512188311,96.96820115304641
2020-10-25,88.55359869218829,77.59824337540971,99.78802457282387
2020-10-26,87.25773730509592,75.56172393784642,97.72601987249557
2020-10-27,88.65504898098445,77.87818147549766,99.10461893767852
2020-10-28,89.10597312809578,77.97002011374842,100.35257372562529
2020-10-29,87.17315466003862,76.42684768645383,98.96286067626946
2020-10-30,89.1447096859156,78.01275305650812,100.86317111426101
2020-10-31,88.00638233360854,77.30195018786951,98.64700418920494
2020-11-01,90.60015254638225,79.86818735507589,101.58043757718696
2020-11-02,89.3366735918737,78.88751217501357,100.15229555824713
2020-11-03,90.75401426145518,79.5703611929304,101.53961330730644
2020-11-04,91.21001815656277,80.09539693371389,102.53386158359262
2020-11-05,89.26511517497556,78.4762213652839,99.96727562454923
2020-11-06,91.20568033703108,80.4266558056295,102.71766601129586
2020-11-07,90.01626931441696,79.29058840736774,101.14159689911743
2020-11-08,92.53828771020163,81.30350421284284,103.3211145544945
2020-11-09,91.18247056617436,80.00635425979549,101.75419580388409
2020-11-10,92.4876454157301,81.65942832387253,103.50332555370683
2020-11-11,92.8130902800437,82.2948935836967,103.75514999942295
2020-11-12,90.72132141886016,79.71285146309502,101.22660762895948
2020-11-13,92.50140638825395,81.23373887688405,102.7341880093705
2020-11-14,91.14113288713095,80.65247539134924,101.77202533717448
2020-11-15,93.48559223936473,81.89120579648166,104.81274202681841
2020-11-16,91.94955641582077,80.7284726043034,103.50482368289387
2020-11-17,93.07612490287981,81.71358438271685,103.90283948755607
2020-11-18,93.22895627692904,82.23698965138593,105.14920113171283
2020-11-19,90.97492312911186,79.95775801188117,101.73308005855803
2020-11-20,92.60728998136837,81.68250464276485,103.5968450580547
2020-11-21,91.11774889631369,80.76497457005173,102.21995052833866
2020-11-22,93.35487585230294,82.01472014434323,104.5934610842456
2020-11-23,91.73639088412924,80.51799378978218,102.65658751901245
2020-11-24,92.80770213732185,82.17840145980536,103.16920152930321
2020-11-25,92.93405215939305,82.0272658015522,104.05722448418089
2020-11-26,90.68310804820925,79.47472135561635,102.4240899901712
2020-11-27,92.34809748759577,81.04832888832077,102.90874265349031
2020-11-28,90.91982709524052,80.60906883429973,101.77224572448442
2020-11-29,93.24514714731058,82.13898957039737,103.85865216813016
2020-11-30,91.7392459043849,80.7737700910917,102.51877193367919
2020-12-01,92.9442531237965,82.2838047187153,103.42819649833933
2020-12-02,93.22146973861604,82.54370846717421,104.0766887302799
2020-12-03,91.13406322851255,80.5031251018033,101.93008684274454
2020-12-04,92.97032792037537,82.20284181329575,103.75897284820945
2020-12-05,91.71584322666979,81.44641296874073,102.42106391620388
2020-12-06,94.21208993922131,82.89860021410493,105.40159838187839
2020-12-07,92.8689034373444,81.4395755815085,104.57663510523308
2020-12-08,94.22323873564997,83.4220839920058,105.46468025135776
2020-12-09,94.63155953366228,83.87796526448795,105.67435066313962
2020-12-10,92.65268595740724,81.55866801999903,103.87538141755931
2020-12-11,94.57119552353599,83.64181685177932,105.60212940445885
2020-12-12,93.36970589637131,82.60952745565827,103.73125876980868
2020-12-13,95.8875955238632,85.56851465164468,106.67894210571781
2020-12-14,94.53353751162324,83.72998133922982,105.55074913957239
2020-12-15,95.84431880437924,85.76744297721702,105.92804613453968
2020-12-16,96.17725471889392,85.60153084355039,106.99789515780687
2020-12-17,94.09303221273952,83.75401181116726,105.82539393635194
2020-12-18,95.87907597614375,85.35585675534101,106.83537460500581
2020-12-19,94.52176636368172,84.16042589109404,105.12514700840853
2020-12-20,96.86506658767196,85.35414306549225,108.12639186015322
2020-12-21,95.32293673293168,84.99805076172663,106.38113500810591
2020-12-22,96.43800967620984,85.68237784360818,107.46380339198998
2020-12-23,96.57384270626365,85.67498641918485,108.02274666803305
2020-12-24,94.29758262130015,83.1698966736673,104.67337923777283
2020-12-25,95.90314330578369,84.32076689680926,107.23824220978256
2020-12-26,94.38323010580869,83.78075721371808,105.12464881977608
2020-12-27,96.58777396839623,85.49504007605132,106.87910695985393
2020-12-28,94.9361585313176,83.69424976349883,106.18708573424468
2020-12-29,95.97572079721589,85.06216474752034,106.7155873706796
2020-12-30,96.07384450036439,85.56123785077861,107.54438655823238
2020-12-31,93.80048886138682,82.98390830024263,105.7246281396161
2021-01-01,95.45125610944265,84.48805019404796,106.82096242471485
2021-01-02,94.01933579444577,82.3890429284274,105.36409256300132
2021-01-03,96.35389176728285,85.41950550521875,106.66512126100862
2021-01-04,94.87227704253718,83.48359753692569,106.4154355323208
2021-01-05,96.11855824850784,85.0862379640525,107.54551632850905
2021-01-06,96.45566884336256,85.37511444659522,107.8682471366797
2021-01-07,94.44803284469351,83.84918137815204,105.03062047098737
2021-01-08,96.38476049744939,85.39391083161031,107.6888000377275
2021-01-09,95.25175098180173,84.08011611806704,105.90541578689303
2021-01-10,97.89026421887094,87.54219513825919,109.2070175879276
2021-01-11,96.70934236386721,85.66013154538044,108.04497217681106
2021-01-12,98.24455737882401,88.18767063172623,109.57696198469883
2021-01-13,98.85039800184366,87.87961357393537,109.45249509877505
2021-01-14,97.0831316039469,86.39251706711974,107.86690746045959
2021-01-15,99.22423587583883,87.98553275812752,109.69483105169897
2021-01-16,98.25272891339607,87.99083878159104,109.6510568296948
2021-01-17,101.00395335661675,89.4725642539047,110.93040247211988
2021-01-18,99.88218907532601,88.26873223746632,111.12229291240496
2021-01-19,101.41956517686324,90.41893331115675,112.39771198181252
2021-01-20,101.96857967435068,91.46830690163873,112.59704318610927
2021-01-21,100.08505811177639,88.4918520919466,111.00095934522419
2021-01-22,102.05164280056941,91.06101077283998,113.04294305124766
2021-01-23,100.8501389571633,90.5170582563458,111.68403031156924
2021-01-24,103.32027219890223,92.13571400142416,114.31456268790437
2021-01-25,101.8722318218953,91.19307500706155,113.25838373163771
2021-01-26,103.04547170856908,92.22943138469023,114.7475662979817
2021-01-27,103.20107940268424,91.4626587803194,113.77035698969632
2021-01-28,100.90454792672054,89.84832188938942,111.74656556310198
2021-01-29,102.44904627913661,89.87781927494491,113.16711895879975
2021-01-30,100.82752008250478,90.18522116360371,112.21821398980522
2021-01-31,102.89118279244072,91.44037402262919,113.39774625822949
2021-02-01,101.06177846244543,90.39572205760938,112.25518896227112
2021-02-02,101.89009493482635,90.85741669519018,112.71912969480358
2021-02-03,101.74804528655153,91.09860886220058,112.45317069288377
2021-02-04,99.21115947442458,88.73211433005658,110.23157568466223
2021-02-05,100.58158937102311,89.44494740549769,111.86346299088586
2021-02-06,98.85996560905502,88.52840285044282,110.11837851015997
2021-02-07,100.90367309856546,89.18026737360725,111.61956952366378
2021-02-08,99.13893200181337,87.90661659510971,110.36514772187023
2021-02-09,100.11916800490711,89.9645774570081,110.32404076549098
2021-02-10,100.21699372828593,89.67591123437063,110.84293253796766
2021-02-11,98.00664616793954,86.89883487507085,108.47106170993517
2021-02-12,99.78698515766685,88.47998234145183,110.4426105357346
2021-02-13,98.55339186883047,87.87242366973642,109.8642045788947
2021-02-14,101.15613358858447,90.8134158353056,112.37230159819813
2021-02-15,100.01257972799031,88.25216997574162,110.59523359112336
2021-02-16,101.66574989821103,91.97709225616829,112.45246143771284
2021-02-17,102.4765118025133,90.67026782527905,114.09983379990747
2021-02-18,101.00626875063593,90.44435127020112,111.58978454238078
2021-02-19,103.54023583876591,92.12397530659722,114.51070741396865
2021-02-20,103.05963715293893,92.16702800630328,114.77587990999861
2021-02-21,106.4003830384161,95.65282593395594,117.78170908122344
2021-02-22,105.96560483064373,94.98488712204595,117.35409302448154
2021-02-23,108.28452016739176,97.65291882397952,119.48241871278366
2021-02-24,109.70493894493102,98.86280593961021,120.42944338386125
2021-02-25,108.77624227062003,97.40772487586098,119.56204512890798
2021-02-26,111.77292642060266,100.39999626263564,123.49916406846816
2021-02-27,111.66703772513115,100.78603193073782,123.18503885445823
2021-02-28,115.28705174899747,104.45094240593203,126.81900154611002
2021-03-01,115.03056939122662,103.40640399642409,125.5221191679171
2021-03-02,117.42329927268732,107.10150935252298,129.27391240691432
2021-03-03,118.81163383623334,108.3582020516821,130.3037081445481
2021-03-04,117.7456500465527,106.45010524829104,128.51237521458484
2021-03-05,120.50262643879216,109.15913059781872,131.87676116080732
2021-03-06,120.0594033826321,108.70487346503081,130.86897036654142
2021-03-07,123.25114204610291,112.59063144309013,133.5714240671753
2021-03-08,122.48385791097927,111.02712986882686,133.0737655636753
2021-03-09,124.29320245646042,113.89441123723611,134.50329785349882
2021-03-10,125.03680558794736,114.4180097197384,135.89626157468885
2021-03-11,123.27701561659656,111.15036185174861,133.8758114373748
2021-03-12,125.3041350654111,114.40921873169131,135.66797857342766
2021-03-13,124.10848613256877,113.35123360693628,134.22044054613485
2021-03-14,126.53886851636852,115.97440930603177,138.01020222940096
2021-03-15,125.01479274301082,113.20726545832156,135.17959727487224
2021-03-16,126.08496978784966,115.22588702729327,136.53802769478906
2021-03-17,126.1193764435366,115.20914335277266,136.85660367013097
2021-03-18,123.69173965012374,112.28471150171715,134.58472500666062
2021-03-19,125.10254384720953,113.95411359216621,135.7788023947574
2021-03-20,123.35090020084232,112.94796436053012,134.89500485707384
2021-03-21,125.29284455136045,114.30059663662327,136.4265164117735
2021-03-22,123.35345039367616,112.72226638889674,134.0386262062757
2021-03-23,124.08523981316995,113.036880798544,135.3842539842185
2021-03-24,123.86021288849867,113.39076520784339,134.39438051986787
2021-03-25,121.2523387498046,110.23166383698859,131.89591635631814
2021-03-26,122.56061126259434,112.20283695457633,133.33464545476465
2021-03-27,120.7810060821982,109.76233059207672,131.21251090059508
2021-03-28,122.76490287404961,110.78581442363638,134.27581783743958
2021-03-29,120.93135511269999,109.30301027773598,131.9862554307625
2021-03-30,121.82568575412503,111.02335455187792,131.91501568794305
2021-03-31,121.81172406783398,110.44151305747353,132.87793492289742
